2018-01-23 09:15:57.3737 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-23 09:15:57.4254 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-23 09:15:57.9868 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-23 09:16:10.4446 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-23 09:16:10.4516 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:557 user_id:58530031 chat_id:58530031 username:amarshalkin name: Artem Marshalkin date: 1516688170 message:'/start' 

2018-01-23 09:16:10.8660 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /start 

2018-01-23 09:16:10.8760 | DeeBeeTeeDB.DBAPI.Command_start | DEBUG | Поиск пользователя 'amarshalkin' 

2018-01-23 09:16:10.8760 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'amarshalkin' 

2018-01-23 09:16:10.9684 | DeeBeeTeeDB.DBAPI.Command_start | DEBUG | Добавление пользователя 'amarshalkin' с лимитом 1000 

2018-01-23 09:16:10.9684 | DeeBeeTeeDB.DBAPI.NewUser | TRACE | NewUserSQLParams: INSERT INTO [dbo].[users] ([user] ,[assign_date],[limit], [user_id]) VALUES ('amarshalkin', getdate(), 1000, 58530031) SELECT top 1 uid FROM [dbo].[users] order by assign_date DESC 

2018-01-23 09:16:11.0720 | DeeBeeTeeDB.DBAPI.Command_start | INFO | Возврат результата команды start с сообщением Поздравляю вы подключились к системе DeeBeeTee. Ваш номер 9. Удачного использования 

2018-01-23 09:16:11.2775 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-23 09:16:11.2855 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 58530031 ,'private' ,'', 'amarshalkin' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 58530031) 

2018-01-23 09:16:11.3807 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-23 09:16:11.3887 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 58530031 , 58530031, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 58530031 AND [user_id] = 58530031) 

2018-01-23 09:16:43.2986 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-23 09:16:43.3026 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:560 user_id:58530031 chat_id:58530031 username:amarshalkin name: Artem Marshalkin date: 1516688202 message:'/t' 

2018-01-23 09:16:43.3026 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-23 09:16:43.3026 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '' 

2018-01-23 09:16:43.5201 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-23 09:16:43.5251 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 58530031 ,'private' ,'', 'amarshalkin' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 58530031) 

2018-01-23 09:16:43.6025 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-23 09:16:43.6025 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 58530031 , 58530031, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 58530031 AND [user_id] = 58530031) 

2018-01-23 09:17:04.9007 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 60 

2018-01-23 09:18:05.4643 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-23 09:18:05.4643 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:563 user_id:58530031 chat_id:58530031 username:amarshalkin name: Artem Marshalkin date: 1516688284 message:'/t @amarshalkin 128 @infom' 

2018-01-23 09:18:05.4822 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-23 09:18:05.4822 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@amarshalkin 128 @infom' 

2018-01-23 09:18:05.4982 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'amarshalkin' 

2018-01-23 09:18:05.4982 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '128' 

2018-01-23 09:18:05.5112 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'infom' 

2018-01-23 09:18:05.5112 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'amarshalkin' 

2018-01-23 09:18:05.5112 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'amarshalkin' 

2018-01-23 09:18:05.5982 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'infom' 

2018-01-23 09:18:05.6067 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-23 09:18:05.6888 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:amarshalkin amount:128 to:infom 

2018-01-23 09:18:05.6983 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('amarshalkin' ,128 ,'infom' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-23 09:18:05.8176 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-23 09:18:05.9005 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-23 09:18:06.1265 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'amarshalkin' 

2018-01-23 09:18:06.1355 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'amarshalkin' 

2018-01-23 09:18:06.2189 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'amarshalkin'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'amarshalkin'), 0) as Bal  

2018-01-23 09:18:06.3003 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @amarshalkin составляет 128,00 

2018-01-23 09:18:06.4092 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'infom' 

2018-01-23 09:18:06.4172 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'infom' 

2018-01-23 09:18:06.5004 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'infom'), 0) as Bal  

2018-01-23 09:18:06.5833 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @infom составляет -1323,00 

2018-01-23 09:18:06.5923 | DeeBeeTeeDB.DBAPI.Command_transaction | INFO | Возврат результата команды transaction с сообщением Транзакция 82 успешно добавлена
Баланс пользователя @amarshalkin составляет 128,00
Баланс пользователя @infom составляет -1323,00 

2018-01-23 09:18:06.7752 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-23 09:18:06.7752 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT 58530031 ,'private' ,'', 'amarshalkin' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = 58530031) 

2018-01-23 09:18:06.8660 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-23 09:18:06.8740 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT 58530031 , 58530031, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = 58530031 AND [user_id] = 58530031) 

2018-01-23 09:18:13.6693 | Telegram.Request.TelegramRequest.GetUpdates | TRACE | HTTP request number 120 

2018-01-23 09:18:31.0975 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-23 09:18:31.0975 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:567 user_id:58530031 chat_id:58530031 username:amarshalkin name: Artem Marshalkin date: 1516688310 message:'/d' 

2018-01-23 09:18:31.1146 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /d 

2018-01-23 09:18:31.1246 | DeeBeeTeeDB.DBAPI.Command_details | DEBUG | Поиск пользователя 'amarshalkin' 

2018-01-23 09:18:31.1246 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'amarshalkin' 

2018-01-23 09:18:31.2157 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'amarshalkin'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'amarshalkin'), 0) as Bal  

2018-01-23 09:18:31.3001 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | GetUserDetailsSQL: SELECT to_user, SUM(amount) as amount FROM (SELECT [tid], [from_user], [amount], [to_user] FROM [dbo].[transactions] union SELECT [tid], [to_user], [amount]*(-1), [from_user] FROM [dbo].[transactions] ) AS T WHERE from_user = 'amarshalkin' GROUP BY to_user 

2018-01-23 09:18:31.3895 | DeeBeeTeeDB.DBAPI.GetUserDetails | TRACE | Generate dbt from: amarshalkin to: infom amount: 128,00  

2018-01-23 09:18:31.3980 | DeeBeeTeeDB.DBAPI.Command_details | INFO | Возврат результата команды details с сообщениемДетали пользователя @amarshalkin. Баланс: 128,00
 @infom должен 128,00 @amarshalkin
 

2018-01-23 09:18:31.5840 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

