2018-01-22 11:15:06.9261 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-22 11:15:06.9859 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-22 11:15:17.3735 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-22 11:15:17.4099 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-22 11:29:58.5117 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-22 11:29:58.5498 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-22 12:55:32.9938 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-22 12:55:33.0447 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-22 12:55:33.6516 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-22 12:55:33.9898 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-22 12:55:33.9968 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:521 user_id:459569 chat_id:-156558308 username:Sergeiaf name: Сергей Федоров date: 1516549945 message:'/t' 

2018-01-22 12:55:34.4121 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-22 12:55:34.4211 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '' 

2018-01-22 12:55:34.6079 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat update 

2018-01-22 12:55:34.6169 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUpdateSQL: INSERT INTO [dbo].[chats] ([chat_id],[type],[title],[username]) SELECT -156558308 ,'group' ,'ОФФшор', 'Sergeiaf' WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chats] WHERE [chat_id] = -156558308) 

2018-01-22 12:55:34.7014 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | Chat users update 

2018-01-22 12:55:34.7014 | DeeBeeTeeDB.DBAPI.UpdateChat | TRACE | ChatUsersUpdateSQL: INSERT INTO [dbo].[chatusers] ([chat_id],[user_id],[date_reg]) SELECT -156558308 , 459569, getdate() WHERE NOT EXISTS (SELECT NULL FROM [dbo].[chatusers] WHERE [chat_id] = -156558308 AND [user_id] = 459569) 

2018-01-22 12:55:35.0032 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-22 12:55:35.0122 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:522 user_id:459569 chat_id:-156558308 username:Sergeiaf name: Сергей Федоров date: 1516549975 message:'/t @Infom 200 @Sergeiaf' 

2018-01-22 12:55:35.0122 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-22 12:55:35.0282 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 200 @Sergeiaf' 

2018-01-22 12:55:35.0282 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-22 12:55:35.0442 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '200' 

2018-01-22 12:55:35.0442 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь to 'Sergeiaf' 

2018-01-22 12:55:35.0562 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-22 12:55:35.0562 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-22 12:55:35.1414 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-22 12:55:35.1414 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-22 12:55:35.2257 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Выполнение в SQL транзакции from:Infom amount:200 to:Sergeiaf 

2018-01-22 12:55:35.2417 | DeeBeeTeeDB.DBAPI.NewTransaction | TRACE | NewTransactionSQLParam: INSERT INTO [dbo].[transactions] ([from_user] ,[amount] ,[to_user] ,[operation_date] ,[oid]) VALUES ('Infom' ,200 ,'Sergeiaf' ,getdate() ,0) SELECT top 1 tid FROM [dbo].[transactions] order by [operation_date] DESC 

2018-01-22 12:55:35.3551 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-22 12:55:35.4337 | DeeBeeTeeAlphaBot.Program.RegisterTransaction | INFO | Отправка сообщения пользователю о новой транзакции в личный чат 

2018-01-22 12:55:35.6312 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Infom' 

2018-01-22 12:55:35.6392 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-22 12:55:35.7213 | DeeBeeTeeDB.DBAPI.GetUserBalance | TRACE | GetUserBalanceSQL: SELECT ISNULL((select SUM(amount) from dbo.[transactions] WHERE [from_user] = 'Infom'),0) - ISNULL((select SUM(amount) from dbo.[transactions] WHERE [to_user] = 'Infom'), 0) as Bal  

2018-01-22 12:55:35.8041 | DeeBeeTeeDB.DBAPI.Command_balance | INFO | Возврат результата команды balance с сообщением Баланс пользователя @Infom составляет -95,00 

2018-01-22 12:55:35.8132 | DeeBeeTeeDB.DBAPI.Command_balance | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-22 12:55:35.8232 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

