2018-01-25 14:22:21.7714 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск бота 

2018-01-25 14:22:21.8204 | DeeBeeTeeAlphaBot.Program.Main | INFO | Подключение к БД 

2018-01-25 14:22:22.3948 | DeeBeeTeeAlphaBot.Program.Main | INFO | Запуск пуллинга telegram API 

2018-01-25 14:22:45.6143 | Telegram.Request.TelegramRequest.GetUpdates | DEBUG | New message event 

2018-01-25 14:22:45.6143 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | DEBUG | New message: message_id:632 user_id:2730927 chat_id:-156558308 username:Infom name: Ruslan Kasimov date: 1516879365 message:'/t @Infom 400 @Sergeiaf @TretyakRoman' 

2018-01-25 14:22:46.0614 | DeeBeeTeeAlphaBot.Program.Tr_MessageText | INFO | Получение команды /t 

2018-01-25 14:22:46.0734 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Начала парсинга транзакции в строке '@Infom 400 @Sergeiaf @TretyakRoman' 

2018-01-25 14:22:46.0734 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь from 'Infom' 

2018-01-25 14:22:46.0835 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Сумма '400' 

2018-01-25 14:22:46.0835 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Обнаружена мультитранзакция, поиск пользователей в подстроке '@Sergeiaf @TretyakRoman  

2018-01-25 14:22:46.0835 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'Sergeiaf' 

2018-01-25 14:22:46.0835 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | add user  'TretyakRoman' 

2018-01-25 14:22:46.1015 | DeeBeeTeeDB.DBAPI.Command_transaction | TRACE | Количество пользователей to в мультитранзакции 2, сам пользователь False 

2018-01-25 14:22:46.1015 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Infom' 

2018-01-25 14:22:46.1015 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Infom' 

2018-01-25 14:22:46.1885 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '0' to 'Sergeiaf' 

2018-01-25 14:22:46.1965 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'Sergeiaf' 

2018-01-25 14:22:46.1965 | DeeBeeTeeDB.DBAPI.SearchUser | TRACE | UserSearchSQL: SELECT uid, [user], assign_date, limit, user_id from dbo.[users] where [user] = 'Sergeiaf' 

2018-01-25 14:22:46.2783 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Пользователь номер '1' to 'TretyakRoman' 

2018-01-25 14:22:46.2783 | DeeBeeTeeDB.DBAPI.Command_transaction | DEBUG | Поиск пользователя 'TretyakRoman' 

